src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,label
10.90.127.247,10.246.76.19,6072,123,17,301,URG,0
10.115.60.201,10.100.159.110,6571,123,17,1551,ACK,0
10.158.41.187,10.1.31.71,9947,23,6,1262,URG,0
10.230.40.68,10.159.67.198,14256,21,17,4575,FIN,0
10.1.29.141,10.33.96.122,37205,110,17,2736,URG,1
10.37.19.234,10.132.81.211,10363,123,6,1146,SYN,0
10.176.70.73,10.208.48.11,1812,143,17,4200,ACK,0
10.1.158.180,10.253.51.170,17685,21,6,4041,FIN,1
10.81.169.231,10.177.207.204,41594,53,6,2554,PSH,1
10.153.28.130,10.23.125.236,64598,25,6,3593,PSH,1
10.44.59.238,10.17.225.69,64453,80,17,3601,FIN,1
10.103.3.216,10.17.158.209,31461,3389,17,2471,RST,1
10.109.16.148,10.31.179.25,30222,3389,6,519,URG,0
10.130.153.19,10.130.25.194,37863,3389,6,4138,ACK,0
10.17.115.177,10.70.234.148,52657,123,17,3382,ACK,0
10.182.183.138,10.142.98.50,60558,25,17,3534,URG,0
10.170.157.247,10.72.112.65,43524,110,17,4975,RST,0
10.104.252.85,10.23.132.163,39708,80,6,463,FIN,1
10.92.226.123,10.1.52.96,39162,22,17,880,UDP,0
10.108.101.64,10.132.136.253,8461,25,6,4326,SYN,0
10.79.135.201,10.231.172.141,45180,25,6,891,ACK,0
10.213.242.241,10.118.102.24,20412,445,17,1888,FIN,0
10.122.164.150,10.67.229.179,23426,443,17,2145,URG,0
10.130.116.137,10.93.105.214,13202,20,6,1298,PSH,0
10.168.247.245,10.188.77.245,42396,123,6,3070,PSH,1
10.15.205.124,10.83.115.113,55818,80,17,1886,SYN,0
10.188.218.168,10.13.174.130,48037,80,6,372,RST,0
10.87.186.154,10.31.249.136,18911,110,17,2713,ACK,0
10.143.1.237,10.88.221.21,16818,110,17,2856,SYN,0
10.85.158.174,10.196.173.78,8703,20,6,3647,SYN,1
10.250.192.24,10.97.47.216,32071,3389,6,3782,SYN,0
10.20.135.221,10.12.216.174,48621,8080,17,4173,RST,0
10.65.215.209,10.127.170.129,27378,123,6,1847,ACK,1
10.223.80.223,10.190.118.224,51484,123,6,2965,URG,0
10.18.224.190,10.204.92.114,49806,445,17,254,URG,0
10.230.88.196,10.175.216.0,11279,123,6,4886,PSH,0
10.222.235.223,10.166.173.170,18584,8080,6,2671,UDP,1
10.122.180.67,10.69.176.112,11753,110,17,633,SYN,0
10.47.223.66,10.157.62.236,52208,53,17,3518,RST,1
10.143.145.139,10.155.197.238,52364,123,17,2418,SYN,1
10.131.103.243,10.42.93.88,29702,8080,6,2315,RST,1
10.44.237.164,10.94.70.99,49190,123,6,4124,ACK,0
10.124.91.116,10.133.80.211,44663,443,17,3898,URG,0
10.126.0.254,10.243.179.146,22415,443,17,760,FIN,0
10.122.1.117,10.41.14.13,58212,143,6,3493,FIN,0
10.185.41.102,10.133.81.122,4508,25,6,3234,PSH,0
10.220.138.171,10.227.114.204,52269,23,6,2276,ACK,0
10.38.35.124,10.129.40.237,18926,443,17,2574,ACK,1
10.180.28.37,10.129.14.235,63322,21,17,4773,UDP,0
10.124.83.197,10.120.85.28,30798,8080,17,718,ACK,0
10.167.106.240,10.217.174.159,59167,445,6,2860,ACK,1
10.83.201.87,10.80.195.45,63077,23,17,2882,PSH,0
10.20.140.186,10.226.6.107,6412,23,6,3118,RST,0
10.74.20.135,10.113.88.160,24293,8080,17,460,SYN,0
10.255.215.108,10.203.173.124,30011,23,6,1819,FIN,0
10.85.219.24,10.207.222.214,10151,25,17,175,ACK,0
10.51.106.38,10.95.198.177,16061,23,17,1219,FIN,0
10.173.49.188,10.78.120.47,12770,20,17,2169,UDP,1
10.26.214.173,10.54.84.77,21891,8080,6,2321,SYN,0
10.162.190.196,10.139.25.192,23532,21,6,4349,UDP,0
10.249.187.252,10.127.99.119,17695,21,6,283,ACK,0
10.90.158.57,10.212.107.17,47398,80,6,1010,PSH,0
10.231.42.213,10.53.255.68,58604,53,17,4682,RST,0
10.165.131.191,10.1.226.42,39462,8080,6,1652,FIN,0
10.46.244.50,10.245.64.237,59436,21,6,2014,RST,0
10.171.73.101,10.247.160.25,36980,3389,17,243,UDP,1
10.54.168.156,10.5.241.59,22567,3389,17,1477,UDP,0
10.232.235.80,10.59.51.213,31625,22,6,3008,RST,0
10.184.205.40,10.187.229.189,52947,21,6,3687,UDP,0
10.31.67.125,10.61.200.72,59540,443,6,3174,UDP,0
10.64.72.163,10.24.24.176,48162,123,6,4418,URG,0
10.12.178.201,10.119.142.149,57155,53,6,344,ACK,0
10.132.166.55,10.71.214.207,58069,80,6,2181,RST,0
10.235.187.211,10.123.117.67,42067,53,6,4490,RST,0
10.147.169.105,10.35.201.75,12047,110,17,4204,PSH,1
10.0.91.75,10.138.176.155,7424,80,6,1426,FIN,0
10.82.152.45,10.229.46.148,63830,25,17,4534,ACK,0
10.228.238.60,10.108.211.118,23107,80,17,3252,URG,0
10.16.204.237,10.118.215.229,34695,25,6,2217,SYN,0
10.90.138.103,10.76.7.136,11487,53,17,4196,FIN,0
10.146.24.237,10.24.239.29,10475,143,6,1440,ACK,1
10.33.251.44,10.164.137.86,12246,3389,6,2348,ACK,0
10.0.223.220,10.237.141.134,36007,25,6,4186,UDP,0
10.187.30.162,10.61.17.160,60749,80,6,3902,SYN,0
10.217.17.106,10.124.100.176,7719,123,6,2724,ACK,0
10.196.98.166,10.192.206.170,31716,80,6,4976,FIN,1
10.222.5.164,10.59.143.145,14911,22,6,651,RST,0
10.156.97.94,10.142.192.216,33642,443,6,3568,FIN,0
10.59.179.43,10.113.213.220,11457,3389,6,2510,URG,1
10.190.226.193,10.143.125.122,6159,445,6,4241,ACK,0
10.23.196.92,10.183.28.146,38168,110,6,4113,FIN,0
10.101.255.115,10.21.66.20,27443,21,17,1735,SYN,0
10.22.38.204,10.168.165.73,18918,53,17,4823,RST,1
10.206.139.22,10.174.236.82,29930,80,17,2677,ACK,0
10.29.254.113,10.66.246.0,10872,123,17,3109,ACK,0
10.136.52.129,10.11.220.138,51167,445,6,134,RST,0
10.207.233.18,10.27.238.13,22563,443,6,628,SYN,1
10.201.249.96,10.26.55.183,5197,443,17,838,URG,0
10.226.178.222,10.217.173.206,47645,22,6,4632,URG,0
10.151.23.85,10.28.36.253,40945,25,6,4072,RST,1
10.12.31.56,10.143.104.160,14945,3389,6,3566,ACK,0
10.126.161.238,10.224.134.121,63489,443,17,1513,RST,1
10.187.137.185,10.86.106.147,56935,53,6,2441,FIN,0
10.93.210.71,10.248.42.114,40922,443,17,1732,RST,1
10.4.12.243,10.220.163.104,11937,22,17,3897,PSH,0
10.123.29.95,10.134.95.120,61121,143,6,2486,PSH,0
10.138.67.116,10.223.214.53,43766,23,6,1832,SYN,1
10.123.201.124,10.156.241.176,12735,123,17,1088,FIN,1
10.92.168.153,10.59.11.190,52397,123,6,1822,UDP,1
10.5.29.165,10.46.47.163,30064,23,6,4132,RST,0
10.67.110.244,10.186.5.15,64142,22,17,2324,FIN,0
10.231.208.236,10.48.82.210,59037,143,17,3021,FIN,0
10.217.103.124,10.223.76.189,44393,8080,6,3248,FIN,0
10.86.68.165,10.63.212.200,8093,8080,6,4571,PSH,0
10.66.221.108,10.201.174.209,9183,445,6,3983,RST,0
10.51.217.219,10.183.119.77,38873,443,17,1398,UDP,1
10.73.40.132,10.19.43.56,49225,25,6,2458,SYN,0
10.16.52.65,10.148.161.199,55314,23,6,4341,UDP,0
10.0.2.202,10.194.128.51,4806,123,6,598,FIN,1
10.106.25.223,10.168.157.17,60342,8080,17,313,UDP,0
10.42.181.230,10.107.16.195,56649,123,6,2305,SYN,1
10.223.6.241,10.157.40.143,48690,3389,17,4529,SYN,1
10.202.218.27,10.23.111.229,54367,3389,6,2150,URG,0
10.51.130.77,10.63.8.221,45835,8080,6,4608,SYN,0
10.188.58.144,10.3.117.84,37244,8080,17,3385,RST,0
10.67.147.188,10.62.221.200,53869,143,6,4056,PSH,0
10.206.174.52,10.73.88.41,49171,22,6,1266,PSH,1
10.202.117.36,10.161.234.31,54792,110,17,2164,UDP,0
10.57.119.66,10.154.164.135,5581,123,6,1112,RST,1
10.233.48.120,10.173.231.0,24851,21,17,666,PSH,0
10.236.27.75,10.1.33.56,39753,445,17,4524,URG,0
10.67.78.30,10.56.122.101,44162,8080,6,841,FIN,0
10.188.154.71,10.144.76.18,31853,20,6,3212,PSH,1
10.87.137.139,10.163.159.133,22997,25,6,2560,ACK,0
10.107.136.115,10.61.134.93,37976,22,17,3678,URG,1
10.78.253.170,10.23.36.106,23407,123,17,1314,SYN,0
10.95.110.125,10.103.37.248,36484,445,6,2634,RST,0
10.122.192.1,10.13.120.73,27082,8080,17,1025,SYN,1
10.155.183.209,10.8.80.61,52488,23,17,1072,RST,0
10.189.254.191,10.86.230.82,59655,443,17,281,ACK,0
10.18.114.201,10.22.86.59,60392,445,17,1591,UDP,1
10.145.5.132,10.109.237.94,9544,21,6,3074,UDP,0
10.31.68.242,10.203.13.65,3901,143,17,1880,PSH,1
10.72.83.195,10.249.252.250,8863,445,17,3671,URG,1
10.19.34.59,10.96.5.250,9370,3389,6,1086,URG,1
10.197.141.198,10.204.85.165,4212,143,6,912,RST,0
10.24.218.189,10.59.175.40,46157,22,6,760,UDP,0
10.214.238.1,10.52.141.57,40928,445,17,2867,RST,0
10.115.105.49,10.197.112.168,24726,53,17,118,PSH,0
10.15.8.27,10.78.8.3,31564,123,6,4285,URG,0
10.135.117.51,10.207.138.230,22619,443,6,3563,ACK,1
10.27.46.205,10.173.27.59,51772,443,6,162,URG,0
10.194.28.116,10.205.158.132,60397,22,6,2055,URG,1
10.35.33.169,10.36.109.72,9703,20,6,2980,UDP,0
10.74.220.60,10.44.108.90,11153,53,6,3813,SYN,0
10.143.192.174,10.192.127.193,28815,25,17,1215,URG,0
10.140.205.158,10.133.251.243,43987,23,6,4100,RST,0
10.68.212.128,10.20.96.191,55391,80,6,610,SYN,1
10.122.64.90,10.73.57.157,37611,23,17,1885,URG,0
10.134.72.20,10.128.35.14,63300,21,6,3060,SYN,0
10.198.57.139,10.14.1.98,7801,53,6,1565,PSH,0
10.255.21.99,10.236.51.172,25623,22,17,536,URG,1
10.29.238.76,10.241.177.79,7337,22,6,3443,PSH,0
10.114.50.199,10.154.49.163,30956,445,6,3002,URG,0
10.69.172.214,10.114.100.1,18469,23,17,2077,UDP,0
10.47.216.158,10.79.245.36,5880,80,6,2214,ACK,1
10.38.188.153,10.245.153.102,51855,53,6,4485,URG,0
10.224.13.113,10.23.120.33,49528,123,6,893,RST,0
10.111.231.29,10.70.93.51,49544,53,6,1816,URG,1
10.108.247.248,10.33.31.103,45055,25,6,1084,SYN,0
10.38.199.48,10.172.88.166,15524,22,17,2544,FIN,1
10.115.248.236,10.213.22.190,52654,143,6,4872,FIN,1
10.254.107.139,10.157.234.245,3893,20,6,3510,ACK,0
10.121.226.71,10.55.164.7,64459,3389,6,1748,PSH,1
10.8.255.203,10.163.102.194,57419,80,6,4712,ACK,1
10.178.197.23,10.94.207.53,28186,123,17,1217,RST,1
10.135.226.35,10.62.129.176,55543,445,17,1370,URG,0
10.33.140.118,10.79.222.30,1454,21,6,396,RST,1
10.117.13.122,10.63.225.126,35959,143,17,3959,URG,0
10.69.218.198,10.252.133.50,38520,22,6,295,PSH,1
10.124.226.157,10.207.110.108,33253,20,17,4783,ACK,0
10.163.141.230,10.5.185.163,22294,445,17,4889,UDP,0
10.71.84.34,10.24.122.104,55976,3389,6,3049,SYN,0
10.253.180.199,10.101.112.98,8244,123,17,1845,UDP,0
10.56.237.66,10.142.149.247,9977,53,6,987,SYN,1
10.216.33.44,10.129.237.56,43516,3389,17,3693,UDP,1
10.216.210.96,10.179.229.166,39676,21,17,2329,PSH,1
10.90.139.185,10.203.110.14,49727,443,17,2000,SYN,0
10.138.80.197,10.214.62.81,9969,25,17,1423,UDP,0
10.155.182.159,10.91.90.210,1811,8080,17,1523,ACK,0
10.13.39.103,10.199.41.130,2657,8080,17,4080,UDP,1
10.15.178.233,10.183.226.246,5127,23,17,410,ACK,0
10.111.49.191,10.20.78.56,46716,20,6,90,FIN,0
10.120.6.29,10.100.167.176,16593,20,6,1505,RST,1
10.51.93.63,10.191.98.234,48068,23,17,472,PSH,1
10.129.37.113,10.76.57.158,2220,23,6,3196,SYN,1
10.118.99.55,10.227.159.109,58581,443,17,3805,UDP,0
10.248.100.233,10.40.198.152,61846,20,17,2658,ACK,0
10.77.118.58,10.120.124.21,37149,110,6,3630,UDP,0
10.85.234.25,10.146.130.229,40920,123,6,4809,SYN,1
10.127.3.202,10.216.132.45,57135,80,17,2167,ACK,0
10.199.149.65,10.238.217.54,59568,143,17,3969,ACK,0
10.124.94.86,10.136.5.71,20142,443,6,1601,PSH,0
10.132.15.179,10.15.158.111,49506,143,17,3091,PSH,0
10.55.181.115,10.221.167.158,6835,23,6,1316,UDP,1
10.91.127.108,10.72.158.72,36692,21,17,2514,RST,1
10.168.200.243,10.117.249.68,59563,143,6,4112,FIN,0
10.106.169.35,10.219.28.12,37031,110,17,4422,UDP,0
10.132.166.204,10.5.100.214,19017,143,6,4232,ACK,0
10.167.23.223,10.169.43.4,57240,445,6,1510,FIN,0
10.174.186.127,10.113.156.249,62761,80,17,3622,SYN,0
10.18.157.115,10.41.130.127,62995,20,6,2119,URG,0
10.10.222.250,10.152.7.129,28053,143,6,1465,FIN,1
10.225.216.130,10.241.75.37,27298,53,6,4226,ACK,0
10.3.162.115,10.222.19.131,33553,21,17,1357,UDP,0
10.118.12.146,10.74.172.209,33896,8080,6,1912,SYN,0
10.70.165.47,10.143.222.32,2171,123,17,1237,RST,0
10.200.118.111,10.96.141.68,60859,21,17,719,FIN,0
10.232.24.122,10.152.240.41,11692,110,17,2599,UDP,0
10.182.229.59,10.157.113.157,4014,25,6,2525,UDP,0
10.67.192.220,10.225.144.209,37676,123,6,1729,SYN,0
10.145.215.200,10.245.154.48,6891,53,6,4544,ACK,0
10.58.181.223,10.164.28.191,12304,110,17,4571,UDP,0
10.234.249.46,10.12.237.217,19169,123,6,1572,FIN,1
10.38.75.189,10.243.4.245,45130,53,17,1030,PSH,0
10.102.118.86,10.164.10.18,5025,123,6,819,SYN,0
10.197.252.107,10.99.129.108,17070,25,6,3284,PSH,0
10.82.219.232,10.124.14.218,41419,23,6,301,SYN,0
10.177.90.183,10.210.24.251,36406,143,17,2389,URG,0
10.94.105.168,10.61.42.18,61968,445,17,626,FIN,1
10.79.161.23,10.111.42.35,3196,3389,17,3634,URG,1
10.137.81.77,10.91.254.63,56606,110,17,270,UDP,0
10.42.137.89,10.16.101.117,58519,25,17,3063,RST,0
10.48.233.172,10.166.124.212,19277,110,6,3572,PSH,0
10.88.131.48,10.67.242.229,56576,23,17,2986,URG,0
10.222.196.245,10.178.232.32,18789,80,6,1450,SYN,0
10.127.98.239,10.228.15.86,41161,25,17,479,SYN,0
10.96.255.74,10.44.169.4,35391,21,6,1615,PSH,1
10.15.252.15,10.173.172.169,48284,443,6,515,SYN,0
10.239.78.217,10.23.80.127,53967,20,17,4403,UDP,0
10.209.24.215,10.69.184.3,60893,443,17,2966,UDP,0
10.144.88.142,10.127.37.214,47570,25,17,594,URG,1
10.137.37.118,10.149.133.126,12935,21,6,3687,RST,1
10.188.193.105,10.84.127.209,42315,80,6,4345,RST,0
10.73.177.26,10.225.91.238,6949,110,17,3903,FIN,0
10.34.236.80,10.159.58.114,18986,25,6,251,SYN,0
10.203.44.184,10.204.51.246,58753,23,17,4427,FIN,0
10.32.32.62,10.38.83.209,3853,80,17,2135,SYN,1
10.29.144.1,10.163.202.180,33613,445,17,3424,SYN,0
10.2.68.175,10.103.132.100,27788,123,17,3239,PSH,0
10.216.5.54,10.143.70.184,54908,25,17,1973,FIN,1
10.41.43.128,10.194.3.141,34157,22,6,3535,FIN,0
10.226.223.7,10.140.164.152,22364,20,6,510,ACK,0
10.5.143.247,10.251.146.30,3410,123,17,891,URG,0
10.196.218.254,10.227.201.85,62161,443,6,3962,FIN,0
10.175.218.224,10.24.244.69,63508,143,17,1093,SYN,1
10.105.233.22,10.118.10.194,17947,25,6,1434,URG,0
10.125.189.156,10.120.76.69,56462,3389,17,1485,PSH,0
10.71.99.82,10.135.90.100,64292,8080,6,3199,RST,1
10.62.190.115,10.240.164.109,18623,21,6,4684,UDP,1
10.110.152.237,10.61.111.192,5389,25,17,1257,FIN,0
10.69.203.203,10.93.70.184,21970,53,17,1345,SYN,0
10.93.134.217,10.255.109.152,1769,445,17,335,SYN,0
10.59.60.74,10.246.213.193,10179,21,6,236,PSH,0
10.20.245.70,10.83.127.109,48324,22,17,3409,RST,0
10.2.231.47,10.61.32.129,5789,143,6,229,FIN,0
10.5.62.214,10.119.190.6,17383,123,17,4490,PSH,1
10.45.11.23,10.252.59.196,29975,8080,17,627,UDP,0
10.48.183.112,10.254.181.195,60661,123,17,610,FIN,0
10.148.133.131,10.190.148.237,1654,53,6,4514,UDP,0
10.170.57.225,10.16.128.38,32266,8080,17,4254,SYN,0
10.206.209.142,10.211.204.120,45787,20,6,3282,UDP,1
10.186.199.98,10.139.69.148,19139,53,6,532,PSH,1
10.145.8.84,10.149.129.165,47045,22,17,3200,URG,1
10.179.169.226,10.110.92.254,24733,21,17,860,URG,0
10.105.204.158,10.194.160.143,21611,445,17,4557,ACK,0
10.217.109.114,10.70.240.247,14315,53,6,4084,UDP,0
10.246.237.108,10.16.52.187,40267,23,6,574,UDP,0
10.59.76.154,10.212.114.161,57405,110,6,3810,FIN,0
10.29.65.67,10.220.66.124,41032,110,17,1348,URG,1
10.215.35.167,10.24.106.66,40945,445,6,2993,UDP,0
10.223.246.123,10.0.44.222,48440,25,17,3068,FIN,0
10.174.203.65,10.225.10.134,56891,20,6,1280,ACK,0
10.81.210.192,10.105.67.85,35274,8080,17,150,UDP,0
10.221.82.24,10.139.144.72,61404,23,17,2360,ACK,0
10.100.222.55,10.53.234.69,55727,20,6,3029,ACK,1
10.183.7.108,10.110.179.147,22336,22,17,3392,ACK,0
10.36.79.197,10.30.10.104,35184,445,6,3844,RST,0
10.118.164.72,10.90.176.0,47991,80,17,467,SYN,0
10.151.27.116,10.164.78.82,38036,123,6,1055,URG,0
10.219.87.234,10.201.240.90,28276,445,6,3079,ACK,1
10.159.13.213,10.26.123.121,48492,123,6,4961,FIN,0
10.180.141.142,10.143.233.240,48876,143,6,1410,PSH,0
10.17.32.114,10.76.157.33,58213,3389,17,2082,URG,1
10.30.36.31,10.43.230.208,65157,53,6,2276,SYN,0
10.147.82.52,10.133.15.102,41520,123,17,4320,URG,0
10.5.109.8,10.102.131.249,45921,123,17,4390,ACK,1
10.18.18.102,10.185.123.184,25245,443,6,1566,FIN,1
10.31.122.93,10.6.238.190,52743,21,17,1480,UDP,0
10.35.144.184,10.250.17.83,3223,143,6,3974,UDP,0
10.13.244.27,10.193.53.171,57699,110,6,3250,FIN,0
10.235.13.222,10.229.78.110,25163,443,17,2462,FIN,0
10.36.162.190,10.60.172.73,36907,445,17,4329,PSH,0
10.126.14.167,10.128.75.118,60177,53,17,1120,PSH,0
10.141.66.215,10.224.97.228,35800,123,6,3632,RST,0
10.227.179.24,10.58.1.178,35037,20,6,2573,FIN,1
10.30.229.179,10.137.0.75,31469,110,17,4605,FIN,0
10.27.18.160,10.61.43.55,47780,80,17,1249,SYN,0
10.211.82.115,10.9.238.202,12205,3389,6,1291,URG,0
10.216.215.49,10.189.115.130,3764,110,17,4974,ACK,0
10.210.181.157,10.137.153.177,28740,8080,17,3243,UDP,0
10.58.146.54,10.165.169.221,55544,22,6,3258,RST,1
10.159.225.138,10.131.237.7,51464,80,6,1173,PSH,0
10.183.84.6,10.175.178.70,25546,8080,6,1390,SYN,0
10.220.47.157,10.187.144.251,41008,123,17,709,SYN,0
10.219.218.222,10.168.96.235,13655,53,6,4058,ACK,1
10.138.108.212,10.2.64.36,43494,3389,6,2522,ACK,0
10.249.95.27,10.180.154.172,11671,445,17,870,FIN,0
10.124.183.25,10.229.193.225,8055,20,17,3114,FIN,0
10.184.143.238,10.142.237.131,2206,143,17,3446,ACK,1
10.160.81.173,10.88.31.96,51774,22,17,4540,ACK,1
10.37.118.80,10.160.94.144,51684,443,17,466,URG,1
10.203.177.110,10.252.46.165,34047,8080,6,3503,ACK,0
10.173.57.164,10.69.226.105,61467,22,6,1279,UDP,0
10.49.147.156,10.204.86.125,34710,23,6,4232,SYN,1
10.94.123.151,10.247.254.85,60856,80,6,3453,PSH,0
10.7.226.97,10.246.45.93,12447,8080,6,810,FIN,1
10.6.254.136,10.191.140.176,45783,80,17,2687,FIN,0
10.188.79.133,10.48.73.156,39354,80,6,750,URG,0
10.191.85.145,10.84.108.139,62731,80,17,2514,PSH,1
10.222.16.146,10.6.22.224,60954,53,17,3090,UDP,1
10.52.88.230,10.183.246.95,9525,3389,17,3047,PSH,1
10.224.244.33,10.53.151.170,22281,8080,17,772,URG,1
10.8.157.176,10.209.161.122,50187,21,17,2999,URG,0
10.151.246.150,10.7.199.27,53788,445,17,885,URG,1
10.34.130.144,10.206.159.162,18420,443,6,4845,ACK,0
10.215.218.4,10.22.180.63,50318,123,6,1023,SYN,0
10.149.104.25,10.8.88.87,11887,143,6,1289,PSH,0
10.231.99.212,10.52.50.173,33309,3389,6,548,PSH,1
10.211.57.72,10.110.2.153,14920,53,17,219,URG,1
10.163.105.5,10.179.149.45,41559,20,6,452,SYN,0
10.231.79.60,10.30.246.7,52050,8080,17,4584,ACK,0
10.51.209.85,10.147.10.44,62258,23,6,4638,SYN,0
10.136.240.35,10.157.229.249,48291,123,6,993,PSH,1
10.108.232.123,10.153.190.146,40947,80,17,4448,RST,1
10.100.222.183,10.0.75.100,53650,110,6,690,RST,0
10.124.199.178,10.190.178.170,55459,443,6,4307,URG,0
10.65.21.148,10.251.227.167,46374,3389,17,4239,URG,1
10.63.58.170,10.94.233.145,51480,143,17,4503,URG,0
10.87.113.79,10.90.213.243,14345,80,6,2517,PSH,0
10.105.232.68,10.211.11.126,19271,25,17,2513,ACK,0
10.209.43.37,10.144.58.136,9188,20,6,101,URG,0
10.178.150.62,10.52.140.21,37144,443,6,2456,RST,0
10.96.172.125,10.65.47.186,55354,443,6,124,PSH,0
10.172.203.172,10.189.105.151,10129,80,6,3532,PSH,0
10.236.210.198,10.115.157.208,37507,23,17,3988,ACK,0
10.160.67.59,10.78.67.63,30364,445,6,724,ACK,0
10.155.249.12,10.84.71.159,13313,445,6,3809,URG,1
10.127.207.183,10.17.186.115,61829,20,6,1135,RST,0
10.117.38.49,10.173.115.165,59209,3389,6,3618,SYN,0
10.101.49.184,10.4.130.74,16529,25,17,560,SYN,0
10.85.115.241,10.97.161.171,19095,3389,17,3991,PSH,0
10.45.160.163,10.29.203.108,4263,143,6,4896,SYN,1
10.204.166.225,10.209.101.195,40042,22,17,1796,ACK,1
10.0.132.69,10.223.144.180,31729,445,6,634,PSH,0
10.48.176.158,10.232.169.122,40217,21,6,730,ACK,1
10.253.13.103,10.252.242.87,17711,80,6,2220,URG,0
10.122.26.96,10.99.53.147,37530,25,6,364,PSH,0
10.117.0.199,10.158.19.116,57958,445,17,2326,PSH,0
10.211.89.69,10.183.186.242,56230,80,6,1384,UDP,1
10.34.168.162,10.50.103.51,38982,22,17,4361,PSH,0
10.71.199.130,10.124.184.28,19045,22,6,3975,UDP,0
10.92.253.186,10.225.156.41,8049,143,17,2318,FIN,0
10.202.251.235,10.184.161.237,38548,23,6,4792,ACK,1
10.171.237.160,10.72.251.245,24998,21,6,2619,SYN,1
10.58.235.132,10.155.23.154,41484,143,17,4517,SYN,0
10.26.30.131,10.49.194.16,20718,23,17,532,ACK,0
10.90.141.196,10.222.180.25,42024,23,6,2425,SYN,1
10.21.114.157,10.177.247.200,12817,110,6,4782,PSH,0
10.112.251.137,10.254.230.225,4958,23,17,3931,UDP,0
10.115.189.81,10.72.134.134,21442,53,6,2538,UDP,1
10.104.226.199,10.16.179.229,56985,20,6,2466,RST,1
10.201.139.130,10.75.52.19,18125,22,17,3813,UDP,0
10.167.16.16,10.233.213.185,12872,20,6,923,PSH,0
10.239.137.198,10.5.167.80,47745,8080,17,2618,ACK,1
10.159.102.175,10.122.175.171,4265,23,6,475,PSH,0
10.207.58.24,10.95.153.152,46505,110,17,2449,PSH,0
10.8.52.122,10.11.127.138,5153,20,6,3889,UDP,0
10.187.234.45,10.89.229.139,40745,123,17,1202,URG,1
10.115.201.151,10.212.2.97,41314,80,17,834,UDP,0
10.47.135.237,10.231.156.39,22616,22,6,3937,FIN,0
10.5.111.29,10.235.144.2,59848,20,6,4793,SYN,0
10.63.230.169,10.53.125.178,45521,123,17,3862,URG,1
10.31.223.217,10.89.163.135,23541,21,6,220,SYN,1
10.251.88.11,10.130.24.229,54588,21,6,546,RST,1
10.254.64.253,10.23.169.2,53646,20,17,3035,UDP,0
10.156.124.133,10.50.56.156,44201,443,17,4269,RST,1
10.188.9.21,10.9.155.82,13624,25,17,776,PSH,0
10.111.207.86,10.198.239.36,17680,8080,17,2930,PSH,0
10.138.99.183,10.247.100.187,39032,23,17,1002,FIN,1
10.40.148.173,10.181.41.167,39470,3389,17,4148,SYN,1
10.201.60.75,10.220.211.195,2534,20,6,3359,SYN,0
10.40.2.96,10.45.75.180,56960,80,17,3352,ACK,0
10.99.57.221,10.35.19.171,18667,443,17,2779,SYN,0
10.230.222.145,10.127.167.139,60186,25,6,3769,SYN,0
10.9.194.17,10.7.39.176,22512,25,6,3713,FIN,0
10.63.50.218,10.198.226.245,11245,80,17,981,SYN,1
10.28.174.3,10.179.160.13,30617,20,17,879,ACK,0
10.146.242.180,10.3.48.196,32928,443,17,2798,UDP,0
10.27.154.100,10.99.31.154,10079,445,17,3707,UDP,0
10.80.127.122,10.26.183.176,3310,8080,17,4801,UDP,0
10.25.253.172,10.143.167.44,20599,20,6,4428,URG,1
10.59.118.196,10.4.85.59,53077,110,6,3807,FIN,1
10.142.253.55,10.53.139.192,31647,80,17,3324,PSH,0
10.16.217.110,10.134.249.53,5163,110,17,1357,RST,1
10.28.209.51,10.131.79.29,11975,80,6,4160,FIN,0
10.74.65.92,10.250.184.195,20779,110,17,3792,RST,0
10.134.105.253,10.214.55.155,32787,445,6,658,UDP,1
10.87.148.25,10.166.101.24,15585,53,17,251,PSH,1
10.34.135.254,10.122.177.142,26209,20,17,4988,URG,1
10.34.205.46,10.0.137.64,28563,445,17,4897,UDP,0
10.253.234.228,10.96.45.98,49213,23,6,1460,SYN,1
10.125.242.167,10.221.208.224,55092,21,17,2321,RST,0
10.151.57.166,10.57.185.64,54942,80,17,224,PSH,0
10.214.123.104,10.183.226.169,59475,25,17,2667,PSH,0
10.89.243.159,10.87.198.79,49882,53,17,943,URG,0
10.249.55.195,10.61.68.126,63881,80,17,4376,URG,1
10.107.86.23,10.104.156.35,61051,20,6,4398,ACK,0
10.10.3.20,10.236.80.148,47126,123,6,260,RST,0
10.64.181.254,10.69.37.197,45113,110,6,1857,UDP,0
10.246.61.200,10.85.37.241,40369,53,6,4870,URG,0
10.0.45.145,10.61.121.177,24430,3389,17,4167,PSH,1
10.128.101.29,10.25.100.81,12363,110,6,4572,UDP,0
10.236.160.76,10.4.84.18,13641,23,17,4335,RST,0
10.55.45.164,10.182.169.211,58447,123,6,5000,RST,0
10.245.22.25,10.213.217.75,31141,110,17,1904,PSH,0
10.74.168.178,10.215.233.51,36377,8080,17,3721,UDP,0
